id	text	language	group	family	probably_repeating	probably_stimulus	num_speakers
1st_feb_release/5011.wav	tsasi	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5012.wav	kənga	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5013.wav	χovt	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5014.wav	rei	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5015.wav	ker	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5016.wav	kakeʃ	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5017.wav	vusrəm	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5018.wav	ichak	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5019.wav	eka	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5020.wav	ne	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5021.wav	lɨviθ	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5022.wav	sorih	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5023.wav	not	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5024.wav	taːh	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5025.wav	voie	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5026.wav	tarɨh	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5027.wav	χolɨt	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5028.wav	χotʃ us	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5029.wav	soem	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5030.wav	neor	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5031.wav	at	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5032.wav	χarchek	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5033.wav	kanka	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5034.wav	arti	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5035.wav	tʃor	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5036.wav	sov	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5037.wav	tɨt	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5038.wav	vuchremas	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5039.wav	teli	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5040.wav	χutim	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5041.wav	puŋk	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5042.wav	laps	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5043.wav	juntup	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5044.wav	poːr	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5045.wav	nam	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5046.wav	soɫ	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5047.wav	ahtəs	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5048.wav	torhul	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5049.wav	sohmat	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5050.wav	uʃpa	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5051.wav	paksən	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5052.wav	pah	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5053.wav	sah	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5054.wav	makəl	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5055.wav	thomche	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5056.wav	uːmpi	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5057.wav	kos	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5058.wav	sov	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5059.wav	se parun hotpə	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5060.wav	sans	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5061.wav	sanspup	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5062.wav	dʃovoi dʃovoe	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5063.wav	tihor	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5064.wav	oursa	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5065.wav	sas	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5066.wav	jiv saŋ	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5067.wav	jiv tarɨ	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5068.wav	miss	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5069.wav	vati	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5070.wav	lov	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5071.wav	put	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5072.wav	pal	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5073.wav	tavri	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5074.wav	tovɨl	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5075.wav	putala	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5076.wav	χonhə	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5077.wav	aŋhə	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5078.wav	cumjeh	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5079.wav	əvga	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5080.wav	katata	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5081.wav	χortɨ	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5082.wav	χota	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5083.wav	vortə pal	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5084.wav	vo	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5085.wav	tui	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5086.wav	lupta	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5087.wav	luptən	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5088.wav	evitʃ	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5089.wav	tolɨha	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5090.wav	vata	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5091.wav	man	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5092.wav	luv	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5093.wav	njam	mns	финно-угорские	уральские	0	0	1
1st_feb_release/5684.wav	ɲuj ɲi ɲu	yrk-for	самодийские	уральские	1	0	2
1st_feb_release/5685.wav	kampa	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5686.wav	pʲit͡ɕa kæwχaj	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5687.wav	t͡ɕeŋ	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5688.wav	tàɲɕiɲiɬkăna	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5689.wav	soχo	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5690.wav	ŋaɬkamănà	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5691.wav	ɬèmpaɬa	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5692.wav	pʲìɬʲimʲit͡ɕa	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5693.wav	t͡ɕeptaŋ	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5694.wav	t͡͡ɕimej wánuʔ	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5695.wav	dʲaɬan pʲɬʲimɨ̀ ɲaɲ	yrk-for	самодийские	уральские	1	0	2
1st_feb_release/5696.wav	maɲaʔ	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5697.wav	dʲiɬʲiχim puŋa	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5698.wav	mɨɬʲint͡ɕuj	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5699.wav	pantɨ	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5700.wav	ɲènɨʃa	yrk-for	самодийские	уральские	1	0	2
1st_feb_release/5701.wav	ɲèɬʲɲanat	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5702.wav	ɕeŋkmʲu	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5703.wav	pɬʲit͡ɕena	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5704.wav	χăma	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5705.wav	pèɕku	yrk-for	самодийские	уральские	1	0	2
1st_feb_release/5706.wav	tăɬʔ	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5707.wav	ŋu	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5708.wav	math	yrk-for	самодийские	уральские	1	0	2
1st_feb_release/5709.wav	ɬataʔ	yrk-for	самодийские	уральские	1	0	1
1st_feb_release/5760.wav	kɔɔ kɔː	enh	самодийские	уральские	1	0	1
1st_feb_release/5761.wav	tee	enh	самодийские	уральские	1	0	1
1st_feb_release/5762.wav	bagɔɔ bagoɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5763.wav	kɔː	enh	самодийские	уральские	1	0	1
1st_feb_release/5764.wav	kʲeu	enh	самодийские	уральские	1	0	1
1st_feb_release/5765.wav	pʲeæ pʲeɛ	enh	самодийские	уральские	1	0	1
1st_feb_release/5766.wav	agːa aga	enh	самодийские	уральские	1	0	1
1st_feb_release/5767.wav	kɔrah kurah kɔra kurɔa kuraa	enh	самодийские	уральские	1	0	2
1st_feb_release/5768.wav	pʲibʲi	enh	самодийские	уральские	1	0	1
1st_feb_release/5769.wav	bʲine bʲinɨ	enh	самодийские	уральские	1	0	2
1st_feb_release/5770.wav	lɔbʲe lɔbʲeʔ lɔba	enh	самодийские	уральские	1	0	1
1st_feb_release/5771.wav	nara	enh	самодийские	уральские	1	0	2
1st_feb_release/5773.wav	parʲe	enh	самодийские	уральские	1	0	2
1st_feb_release/5774.wav	tɔʃiʔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5775.wav	kabaʔ kaba kabːa	enh	самодийские	уральские	1	0	1
1st_feb_release/5776.wav	itu	enh	самодийские	уральские	1	0	1
1st_feb_release/5777.wav	tʃi tʃii	enh	самодийские	уральские	1	0	2
1st_feb_release/5778.wav	tʃukɔtʃiiʔ tʃukɔtʃiː tʃukɔtʃii	enh	самодийские	уральские	1	0	2
1st_feb_release/5779.wav	tʃiʔa tʃeː tʃieʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5780.wav	nʲunʲa	enh	самодийские	уральские	1	0	2
1st_feb_release/5781.wav	tɛbu tɛbɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5782.wav	lubu lubɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5783.wav	pua pɔa	enh	самодийские	уральские	1	0	1
1st_feb_release/5784.wav	aburʲe aburʲi	enh	самодийские	уральские	1	0	1
1st_feb_release/5785.wav	agaːn agaan	enh	самодийские	уральские	1	0	1
1st_feb_release/5786.wav	pʲitɨ pʲite	enh	самодийские	уральские	1	0	2
1st_feb_release/5787.wav	dʲɔtu	enh	самодийские	уральские	1	0	2
1st_feb_release/5788.wav	nʲea nʲæ	enh	самодийские	уральские	1	0	1
1st_feb_release/5789.wav	ise	enh	самодийские	уральские	1	0	2
1st_feb_release/5790.wav	iraʔa	enh	самодийские	уральские	1	0	2
1st_feb_release/5791.wav	dʲere	enh	самодийские	уральские	1	0	1
1st_feb_release/5792.wav	bʲese bʲeθe	enh	самодийские	уральские	1	0	2
1st_feb_release/5793.wav	pʲe pʲee pʲeː pʲeʔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5794.wav	sarʲe sarʲi sare sarɛ	enh	самодийские	уральские	1	0	2
1st_feb_release/5795.wav	lata	enh	самодийские	уральские	1	0	2
1st_feb_release/5796.wav	ʃeɛ ʃiɛ ʃijɛ ʃeɛ̰	enh	самодийские	уральские	1	0	1
1st_feb_release/5797.wav	ne nee nɛ nɛɛ	enh	самодийские	уральские	1	0	2
1st_feb_release/5798.wav	munzɨ munðe munðɨ	enh	самодийские	уральские	1	0	1
1st_feb_release/5799.wav	tenɔku	enh	самодийские	уральские	1	0	1
1st_feb_release/5800.wav	ʃutɨ	enh	самодийские	уральские	1	0	2
1st_feb_release/5801.wav	tʃiɔtaʔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5802.wav	nʲaba nʲabʲe naba	enh	самодийские	уральские	1	0	2
1st_feb_release/5803.wav	dʲaa dʲaː	enh	самодийские	уральские	1	0	1
1st_feb_release/5804.wav	tʃii tʃiː	enh	самодийские	уральские	1	0	2
1st_feb_release/5805.wav	ɛɛ ɛɛɛ	enh	самодийские	уральские	1	0	1
1st_feb_release/5806.wav	pu	enh	самодийские	уральские	1	0	2
1st_feb_release/5807.wav	puu	enh	самодийские	уральские	1	0	1
1st_feb_release/5808.wav	dʲitʃʲi	enh	самодийские	уральские	1	0	2
1st_feb_release/5809.wav	bʲeɔmɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5810.wav	kuraː	enh	самодийские	уральские	1	0	1
1st_feb_release/5811.wav	kaː kaa kaʔa	enh	самодийские	уральские	1	0	2
1st_feb_release/5812.wav	lʲiði lʲiðe lʲizi lʲize	enh	самодийские	уральские	1	0	2
1st_feb_release/5813.wav	izːe izːɛ iðɨ	enh	самодийские	уральские	1	0	1
1st_feb_release/5814.wav	pɔlʲe pɔlʲ	enh	самодийские	уральские	1	0	1
1st_feb_release/5815.wav	buja	enh	самодийские	уральские	1	0	2
1st_feb_release/5816.wav	tɔː	enh	самодийские	уральские	1	0	2
1st_feb_release/5817.wav	labɔk	enh	самодийские	уральские	1	0	1
1st_feb_release/5818.wav	bagɔʔɔʔ bagoʔɔ bagɔʔɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5819.wav	ʃʲiɔ ʃɔɔ ʃʲiɔɔ ʃʲɔɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5820.wav	aba ʔabaʔ abaʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5821.wav	pʲeje	enh	самодийские	уральские	1	0	1
1st_feb_release/5822.wav	tʃʲiiʔ tʃʲii tʃʲijiʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5823.wav	mɔga	enh	самодийские	уральские	1	0	1
1st_feb_release/5824.wav	tɔɔ tɔʔɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5825.wav	pʲea pʲeaa	enh	самодийские	уральские	1	0	2
1st_feb_release/5826.wav	dʲɔgu	enh	самодийские	уральские	1	0	2
1st_feb_release/5827.wav	ɔdu ɔdːu	enh	самодийские	уральские	1	0	1
1st_feb_release/5828.wav	kuuzɨ kuuðɨ kuozɨ kuːuzɨ	enh	самодийские	уральские	1	0	1
1st_feb_release/5829.wav	seʔa sea̰ sæa̰	enh	самодийские	уральские	1	0	2
1st_feb_release/5830.wav	sʲeɔjzɨ sʲeɔzɨ seɔjzɨ	enh	самодийские	уральские	1	0	2
1st_feb_release/5831.wav	idɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5832.wav	ulʲajku ulʲajguu ulʲajgu	enh	самодийские	уральские	1	0	2
1st_feb_release/5833.wav	abaa aba	enh	самодийские	уральские	1	0	2
1st_feb_release/5834.wav	naraaj	enh	самодийские	уральские	1	0	1
1st_feb_release/5835.wav	eara	enh	самодийские	уральские	1	0	1
1st_feb_release/5836.wav	nʲaːra	enh	самодийские	уральские	1	0	1
1st_feb_release/5837.wav	irʲiɔɔ irʲiɔ irʲɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5838.wav	sɔaku sɔaaku	enh	самодийские	уральские	1	0	1
1st_feb_release/5839.wav	nazaʔ naza naða	enh	самодийские	уральские	1	0	1
1st_feb_release/5840.wav	nenɔgɔ nenɔg	enh	самодийские	уральские	1	0	2
1st_feb_release/5841.wav	kaasa kasa kaːsa	enh	самодийские	уральские	1	0	2
1st_feb_release/5842.wav	dʲaudʲa	enh	самодийские	уральские	1	0	2
1st_feb_release/5843.wav	dʲa	enh	самодийские	уральские	1	0	1
1st_feb_release/5844.wav	udʲa udʲi	enh	самодийские	уральские	1	0	2
1st_feb_release/5845.wav	enerajʔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5846.wav	ŋaa	enh	самодийские	уральские	1	0	2
1st_feb_release/5847.wav	ŋaa ŋa	enh	самодийские	уральские	1	0	1
1st_feb_release/5848.wav	kɔza	enh	самодийские	уральские	1	0	2
1st_feb_release/5849.wav	kɔru	enh	самодийские	уральские	1	0	1
1st_feb_release/5850.wav	puja puje	enh	самодийские	уральские	1	0	2
1st_feb_release/5851.wav	pʲi	enh	самодийские	уральские	1	0	2
1st_feb_release/5852.wav	dʲee	enh	самодийские	уральские	1	0	1
1st_feb_release/5853.wav	tʃir	enh	самодийские	уральские	1	0	1
1st_feb_release/5854.wav	tʃiɔrʲiʔ tʃɔrʲiʔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5855.wav	tu tuu	enh	самодийские	уральские	1	0	1
1st_feb_release/5856.wav	ʃɔzebʲe ʃɔzebʲi ʃɔzɨbʲi ʃɔzɨbʲe ʃuzɔbʲe ʃuzɨbʲe	enh	самодийские	уральские	1	0	2
1st_feb_release/5857.wav	tɔɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5858.wav	tudʲiɔʔ tudʲiɔ̰ tudʲeɔ̰	enh	самодийские	уральские	1	0	1
1st_feb_release/5859.wav	tɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5860.wav	tɨa tea tɛa	enh	самодийские	уральские	1	0	2
1st_feb_release/5861.wav	bʲexana bʲæxana	enh	самодийские	уральские	1	0	1
1st_feb_release/5862.wav	dʲaduːkɔɔn dʲaduːkoɔn dʲaduukɔɔn	enh	самодийские	уральские	1	0	1
1st_feb_release/5863.wav	ese	enh	самодийские	уральские	1	0	2
1st_feb_release/5864.wav	uboɔ ubɔɔ ubɔː	enh	самодийские	уральские	1	0	2
1st_feb_release/5865.wav	aja	enh	самодийские	уральские	1	0	1
1st_feb_release/5866.wav	page pagʲi	enh	самодийские	уральские	1	0	2
1st_feb_release/5867.wav	θɛzɔku sezokɔ sezoku sezoko sezaku sezɔkɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5868.wav	muzɔ muzːɔ muzo muzu miz	enh	самодийские	уральские	1	0	1
1st_feb_release/5869.wav	ɔptʃik	enh	самодийские	уральские	1	0	1
1st_feb_release/5870.wav	ɔptʃikeɔ̰ ɔptʃikʲeɔ̰	enh	самодийские	уральские	1	0	1
1st_feb_release/5871.wav	dʲɔzisɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5872.wav	pade	enh	самодийские	уральские	1	0	1
1st_feb_release/5873.wav	pugaʔa pugɔa̰ pugɔæ̰	enh	самодийские	уральские	1	0	2
1st_feb_release/5874.wav	eutu ḛṵtu	enh	самодийские	уральские	1	0	1
1st_feb_release/5875.wav	nɔiðe nɔize	enh	самодийские	уральские	1	0	2
1st_feb_release/5876.wav	neŋʲeðe	enh	самодийские	уральские	1	0	1
1st_feb_release/5877.wav	jeʃar	enh	самодийские	уральские	1	0	1
1st_feb_release/5878.wav	dʲudaan dʲudaːn	enh	самодийские	уральские	1	0	1
1st_feb_release/5879.wav	paje paja paij pajʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5880.wav	baa baʔa baː	enh	самодийские	уральские	1	0	2
1st_feb_release/5881.wav	kʲiðɨ	enh	самодийские	уральские	1	0	1
1st_feb_release/5882.wav	seetaʔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5883.wav	sedɨɔ sedeɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5884.wav	sedeʔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5885.wav	saʔama saama	enh	самодийские	уральские	1	0	1
1st_feb_release/5886.wav	dʲixis	enh	самодийские	уральские	1	0	2
1st_feb_release/5887.wav	nɨɔ nɨʔɔ nɨɔɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5888.wav	koɔɔzɨ koɔzɨ	enh	самодийские	уральские	1	0	1
1st_feb_release/5889.wav	dʲaxa	enh	самодийские	уральские	1	0	2
1st_feb_release/5890.wav	idɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5891.wav	uzza uza	enh	самодийские	уральские	1	0	2
1st_feb_release/5892.wav	lʲɔtʃa lʲiɔtʃa	enh	самодийские	уральские	1	0	2
1st_feb_release/5893.wav	karʲe karʲi kare karɨ	enh	самодийские	уральские	1	0	1
1st_feb_release/5894.wav	tu tuu	enh	самодийские	уральские	1	0	1
1st_feb_release/5895.wav	kɔdə kɔdɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5896.wav	umɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5897.wav	tʃinadʲi tʃinadʲ	enh	самодийские	уральские	1	0	2
1st_feb_release/5898.wav	θɛʔɔ θeʔɔ sɨʔa seʔa sea seʔɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5899.wav	ʃej sej sɨji	enh	самодийские	уральские	1	0	2
1st_feb_release/5900.wav	seɔ̰	enh	самодийские	уральские	1	0	1
1st_feb_release/5901.wav	dʲazalewtʃi jazalebtʃi	enh	самодийские	уральские	1	0	1
1st_feb_release/5902.wav	bɨnʲiku bunʲiku	enh	самодийские	уральские	1	0	2
1st_feb_release/5903.wav	lʲizɔgu	enh	самодийские	уральские	1	0	2
1st_feb_release/5904.wav	sɔkuɔtɨ sɔkuʔɔte sɔkoɔ̰tɨ sɔkoɔ̰te	enh	самодийские	уральские	1	0	1
1st_feb_release/5905.wav	kaje kaja	enh	самодийские	уральские	1	0	1
1st_feb_release/5906.wav	ʃezaku ʃedaku	enh	самодийские	уральские	1	0	2
1st_feb_release/5907.wav	maxa	enh	самодийские	уральские	1	0	2
1st_feb_release/5908.wav	sɔnte	enh	самодийские	уральские	1	0	1
1st_feb_release/5909.wav	baxuʔɔ baxɔʔɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5910.wav	menʲeʔɔ menʲiʔɔ menʲɔ menʲeɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5911.wav	ubaː	enh	самодийские	уральские	1	0	1
1st_feb_release/5912.wav	mʲimɔʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5913.wav	mɔɔ muː muu moo	enh	самодийские	уральские	1	0	1
1st_feb_release/5914.wav	taakɔ taaku	enh	самодийские	уральские	1	0	2
1st_feb_release/5915.wav	bɔj bɔ̰e bɔʔe	enh	самодийские	уральские	1	0	2
1st_feb_release/5916.wav	tɔleʔ tɔle	enh	самодийские	уральские	1	0	1
1st_feb_release/5917.wav	iɔʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5918.wav	seba sebɛ	enh	самодийские	уральские	1	0	1
1st_feb_release/5919.wav	aja aje	enh	самодийские	уральские	1	0	2
1st_feb_release/5920.wav	ʃʲizɔgɔ ʃʲizegɔ ʃʲizɨjgɔ ʃʲizɔgɔ ʃizegɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5921.wav	ŋuuo ŋuu ŋuuː ŋuuɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5922.wav	nexuʔ nexu	enh	самодийские	уральские	1	0	2
1st_feb_release/5923.wav	dʲuu dʲuuʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5924.wav	ŋau	enh	самодийские	уральские	1	0	2
1st_feb_release/5925.wav	kuː kuu	enh	самодийские	уральские	1	0	1
1st_feb_release/5926.wav	batɔɔ batuɔ batɔʔɔ batoʔɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5927.wav	kʲirba kʲerba kirɔba	enh	самодийские	уральские	1	0	1
1st_feb_release/5928.wav	sɔjza sɔiza	enh	самодийские	уральские	1	0	2
1st_feb_release/5929.wav	sɔwa sɔva	enh	самодийские	уральские	1	0	1
1st_feb_release/5930.wav	xaleu	enh	самодийские	уральские	1	0	1
1st_feb_release/5931.wav	tetɔ tɛtɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5932.wav	mʲiːgoa mʲiugoa mʲiːgɔa mʲiigɔa	enh	самодийские	уральские	1	0	1
1st_feb_release/5933.wav	mɔtuʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5934.wav	bʲekɔ bʲeku	enh	самодийские	уральские	1	0	2
1st_feb_release/5935.wav	koba kuba	enh	самодийские	уральские	1	0	1
1st_feb_release/5936.wav	tarɔʔɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5937.wav	ɔʃa ɔʃaʔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5938.wav	tʃikʲi tʃikʲe tʃike	enh	самодийские	уральские	1	0	2
1st_feb_release/5939.wav	ekʲe	enh	самодийские	уральские	1	0	1
1st_feb_release/5940.wav	ɔdɨ	enh	самодийские	уральские	1	0	1
1st_feb_release/5941.wav	sɨʔɔrɔ sɨʔɔr	enh	самодийские	уральские	1	0	1
1st_feb_release/5942.wav	sɨːxɔrɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5943.wav	nʲamʲi	enh	самодийские	уральские	1	0	1
1st_feb_release/5944.wav	xanawej	enh	самодийские	уральские	1	0	2
1st_feb_release/5945.wav	mɔdʲi nɔɔrɔbunenʲiʔ pʲeɔd kandazʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5946.wav	pʲeeʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5947.wav	pʲeeʔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5948.wav	pʲezɨ ʃeedadazʔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5949.wav	nʲear neez	enh	самодийские	уральские	1	0	1
1st_feb_release/5950.wav	nʲea needa	enh	самодийские	уральские	1	0	1
1st_feb_release/5951.wav	nʲea neeza	enh	самодийские	уральские	1	0	2
1st_feb_release/5952.wav	nʲea nʲe neeʔ nʲea nʲe neːʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5953.wav	nʲea nʲi neʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5954.wav	mʲezɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5955.wav	mɔdʲ mʲez ʃeedazɔdʲ	enh	самодийские	уральские	1	0	1
1st_feb_release/5956.wav	kuːʃɨza kuuʃɨza kuoʃɨza	enh	самодийские	уральские	1	0	2
1st_feb_release/5957.wav	kuuʃɨza entʃɔɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5958.wav	naraːj izɨ	enh	самодийские	уральские	1	0	1
1st_feb_release/5959.wav	pʲibʲe udʲa	enh	самодийские	уральские	1	0	1
1st_feb_release/5960.wav	mɔdʲi ŋaaradeɔʔ ŋaːradeɔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5961.wav	mɔdʲi nʲeb ŋaaradɔʔ mɔdʲi nʲeb ŋaːradɔ mɔdʲi nʲeb ŋaːradɔʔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5962.wav	mɔdʲi ŋaarabʲiɔdʲ	enh	самодийские	уральские	1	0	2
1st_feb_release/5963.wav	tɔdʲi ŋaarabʲid	enh	самодийские	уральские	1	0	1
1st_feb_release/5964.wav	nʲitɔda ŋaarabizʔ nʲitɔda ŋaarabiz	enh	самодийские	уральские	1	0	2
1st_feb_release/5965.wav	nʲitɔda ŋaaʃi	enh	самодийские	уральские	1	0	1
1st_feb_release/5966.wav	mɔdʲi ŋaaʃizʔ	enh	самодийские	уральские	1	0	1
1st_feb_release/5967.wav	mɔdʲi nʲezʔ ŋaaʃiʔ mɔdʲi nʲezʔ ŋaaʃi	enh	самодийские	уральские	1	0	1
1st_feb_release/5968.wav	kuz kuzɔ	enh	самодийские	уральские	1	0	2
1st_feb_release/5969.wav	mɔdʲ kɔaðʔ mɔdʲi kɔazʔ mɔdʲi kɔaz	enh	самодийские	уральские	1	0	2
