id	text	language	group	family	probably_repeating	probably_stimulus
22nd_feb_release/3715.wav	ɑs	tyv	тюркские	алтайские	1	1
22nd_feb_release/3716.wav	tʲypʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3717.wav	ɑtʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3718.wav	tɑʃ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3719.wav	toʃ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3720.wav	pʲis	tyv	тюркские	алтайские	1	1
22nd_feb_release/3721.wav	ɑtʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3722.wav	ɑj	tyv	тюркские	алтайские	1	1
22nd_feb_release/3723.wav	tʲyn	tyv	тюркские	алтайские	1	1
22nd_feb_release/3724.wav	tʏʃʲ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3725.wav	tʰøʒekʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3726.wav	tør	tyv	тюркские	алтайские	1	1
22nd_feb_release/3727.wav	pelʲ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3728.wav	tus	tyv	тюркские	алтайские	1	1
22nd_feb_release/3729.wav	busuvut	tyv	тюркские	алтайские	1	1
22nd_feb_release/3730.wav	tɑːrɑːr	tyv	тюркские	алтайские	1	1
22nd_feb_release/3731.wav	eːrʲiptɯ̽r	tyv	тюркские	алтайские	1	1
22nd_feb_release/3732.wav	emɪm	tyv	тюркские	алтайские	1	1
22nd_feb_release/3733.wav	ərum	tyv	тюркские	алтайские	1	1
22nd_feb_release/3734.wav	ətpɑ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3735.wav	ʃɑʁɑr	tyv	тюркские	алтайские	1	1
22nd_feb_release/3736.wav	dʒʲysʲym	tyv	тюркские	алтайские	1	1
22nd_feb_release/3737.wav	dʒʲysʲym	tyv	тюркские	алтайские	1	1
22nd_feb_release/3738.wav	tʃʲyŋ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3739.wav	tʃʲygʏm	tyv	тюркские	алтайские	1	1
22nd_feb_release/3740.wav	tʃʲyk	tyv	тюркские	алтайские	1	1
22nd_feb_release/3741.wav	dʒʲet	tyv	тюркские	алтайские	1	1
22nd_feb_release/3742.wav	dʒʲaʃ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3743.wav	dʒʲaː	tyv	тюркские	алтайские	1	1
22nd_feb_release/3744.wav	xʏlʏ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3745.wav	xonɑrmen	tyv	тюркские	алтайские	1	1
22nd_feb_release/3746.wav	xojlɑːr	tyv	тюркские	алтайские	1	1
22nd_feb_release/3747.wav	xʲirlɯ̽g	tyv	тюркские	алтайские	1	1
22nd_feb_release/3748.wav	χɑt	tyv	тюркские	алтайские	1	1
22nd_feb_release/3749.wav	ʏsʲym	tyv	тюркские	алтайские	1	1
22nd_feb_release/3750.wav	təːrttɯ̽r	tyv	тюркские	алтайские	1	1
22nd_feb_release/3751.wav	tutʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3752.wav	døʃʲym	tyv	тюркские	алтайские	1	1
22nd_feb_release/3753.wav	tøk	tyv	тюркские	алтайские	1	1
22nd_feb_release/3754.wav	tʰonum	tyv	тюркские	алтайские	1	1
22nd_feb_release/3755.wav	tʰeim	tyv	тюркские	алтайские	1	1
22nd_feb_release/3756.wav	sʏspe	tyv	тюркские	алтайские	1	1
22nd_feb_release/3757.wav	sʏser	tyv	тюркские	алтайские	1	1
22nd_feb_release/3758.wav	sʏr	tyv	тюркские	алтайские	1	1
22nd_feb_release/3759.wav	sʏrer	tyv	тюркские	алтайские	1	1
22nd_feb_release/3760.wav	suːm	tyv	тюркские	алтайские	1	1
22nd_feb_release/3761.wav	soʁɑr	tyv	тюркские	алтайские	1	1
22nd_feb_release/3762.wav	sɑlɯ̽m	tyv	тюркские	алтайские	1	1
22nd_feb_release/3763.wav	bʲøsʲym	tyv	тюркские	алтайские	1	1
22nd_feb_release/3764.wav	øtʏ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3765.wav	ørtʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3766.wav	otum	tyv	тюркские	алтайские	1	1
22nd_feb_release/3767.wav	mɑŋdɑr	tyv	тюркские	алтайские	1	1
22nd_feb_release/3768.wav	qɯ̽sɑ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3769.wav	gʏʃʲym	tyv	тюркские	алтайские	1	1
22nd_feb_release/3770.wav	køʃer	tyv	тюркские	алтайские	1	1
22nd_feb_release/3771.wav	getpe	tyv	тюркские	алтайские	1	1
22nd_feb_release/3772.wav	ɢɑtɯ̽m	tyv	тюркские	алтайские	1	1
22nd_feb_release/3773.wav	ɢɑsɯ̽m	tyv	тюркские	алтайские	1	1
22nd_feb_release/3774.wav	ɢɑtɯ̽m	tyv	тюркские	алтайские	1	1
22nd_feb_release/3775.wav	dəlɯ̽m	tyv	тюркские	алтайские	1	1
22nd_feb_release/3776.wav	tuʃpɑtɯ̽m	tyv	тюркские	алтайские	1	1
22nd_feb_release/3777.wav	tuʒɑr	tyv	тюркские	алтайские	1	1
22nd_feb_release/3778.wav	dørʏm	tyv	тюркские	алтайские	1	1
22nd_feb_release/3779.wav	dodʒʲu	tyv	тюркские	алтайские	1	1
22nd_feb_release/3780.wav	tort	tyv	тюркские	алтайские	1	1
22nd_feb_release/3781.wav	toŋ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3782.wav	tesk	tyv	тюркские	алтайские	1	1
22nd_feb_release/3783.wav	tes	tyv	тюркские	алтайские	1	1
22nd_feb_release/3784.wav	teser	tyv	тюркские	алтайские	1	1
22nd_feb_release/3785.wav	betə	tyv	тюркские	алтайские	1	1
22nd_feb_release/3786.wav	pɯ̽ʃ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3787.wav	pɯ̽ʃɑr	tyv	тюркские	алтайские	1	1
22nd_feb_release/3788.wav	butum	tyv	тюркские	алтайские	1	1
22nd_feb_release/3789.wav	purtteːr	tyv	тюркские	алтайские	1	1
22nd_feb_release/3790.wav	botum	tyv	тюркские	алтайские	1	1
22nd_feb_release/3791.wav	bʲeʃʲim	tyv	тюркские	алтайские	1	1
22nd_feb_release/3792.wav	bʲelɪm	tyv	тюркские	алтайские	1	1
22nd_feb_release/3793.wav	bʲelɪm	tyv	тюркские	алтайские	1	1
22nd_feb_release/3794.wav	bɑʃɯ̽m	tyv	тюркские	алтайские	1	1
22nd_feb_release/3795.wav	ɑʁɯ̽	tyv	тюркские	алтайские	1	1
22nd_feb_release/3796.wav	øs	tyv	тюркские	алтайские	1	1
22nd_feb_release/3797.wav	mʲeːs	tyv	тюркские	алтайские	1	1
22nd_feb_release/3798.wav	tʰon	tyv	тюркские	алтайские	1	1
22nd_feb_release/3799.wav	suɣ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3800.wav	tʏkʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3801.wav	ʃəːr	tyv	тюркские	алтайские	1	1
22nd_feb_release/3802.wav	pɑʃ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3803.wav	ɑɣɑs	tyv	тюркские	алтайские	1	1
22nd_feb_release/3804.wav	xʲirʲ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3805.wav	tʃʲeːrbe	tyv	тюркские	алтайские	1	1
22nd_feb_release/3806.wav	kəs	tyv	тюркские	алтайские	1	1
22nd_feb_release/3807.wav	on	tyv	тюркские	алтайские	1	1
22nd_feb_release/3808.wav	ɑʃʲʃʲem	tyv	тюркские	алтайские	1	1
22nd_feb_release/3809.wav	tʃʲer	tyv	тюркские	алтайские	1	1
22nd_feb_release/3810.wav	toːrgu	tyv	тюркские	алтайские	1	1
22nd_feb_release/3811.wav	qɑrtʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3812.wav	toʃ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3813.wav	mɜjɨtʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3814.wav	tʃʲaj	tyv	тюркские	алтайские	1	1
22nd_feb_release/3815.wav	puːr	tyv	тюркские	алтайские	1	1
22nd_feb_release/3816.wav	ɑtʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3817.wav	tʰej	tyv	тюркские	алтайские	1	1
22nd_feb_release/3818.wav	mʲeː	tyv	тюркские	алтайские	1	1
22nd_feb_release/3819.wav	tʃʲaːt	tyv	тюркские	алтайские	1	1
22nd_feb_release/3820.wav	sʲeːkʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3821.wav	pʲis	tyv	тюркские	алтайские	1	1
22nd_feb_release/3822.wav	etʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3823.wav	tʃʲoqʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3824.wav	tʃʲaː	tyv	тюркские	алтайские	1	1
22nd_feb_release/3825.wav	mɑːs	tyv	тюркские	алтайские	1	1
22nd_feb_release/3826.wav	xʲepʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3827.wav	kʏsʲ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3828.wav	tʃʲyg	tyv	тюркские	алтайские	1	1
22nd_feb_release/3829.wav	sɑl	tyv	тюркские	алтайские	1	1
22nd_feb_release/3830.wav	tør	tyv	тюркские	алтайские	1	1
22nd_feb_release/3831.wav	pʲyːrek	tyv	тюркские	алтайские	1	1
22nd_feb_release/3832.wav	qur	tyv	тюркские	алтайские	1	1
22nd_feb_release/3833.wav	tʃʲep	tyv	тюркские	алтайские	1	1
22nd_feb_release/3834.wav	kʲin	tyv	тюркские	алтайские	1	1
22nd_feb_release/3835.wav	xos	tyv	тюркские	алтайские	1	1
22nd_feb_release/3836.wav	peʃʲ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3837.wav	xʲem	tyv	тюркские	алтайские	1	1
22nd_feb_release/3838.wav	uq	tyv	тюркские	алтайские	1	1
22nd_feb_release/3839.wav	ɑːs	tyv	тюркские	алтайские	1	1
22nd_feb_release/3840.wav	xol	tyv	тюркские	алтайские	1	1
22nd_feb_release/3841.wav	xʏː	tyv	тюркские	алтайские	1	1
22nd_feb_release/3842.wav	kʏʃʲ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3843.wav	køkʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3844.wav	is	tyv	тюркские	алтайские	1	1
22nd_feb_release/3845.wav	tʃʲaʃ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3846.wav	qɑt	tyv	тюркские	алтайские	1	1
22nd_feb_release/3847.wav	tʃʲuqʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3848.wav	ətʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3849.wav	tʏʃʲ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3850.wav	mɑiq	tyv	тюркские	алтайские	1	1
22nd_feb_release/3851.wav	tʃʲurtʰ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3852.wav	xørtʏk	tyv	тюркские	алтайские	1	1
22nd_feb_release/3853.wav	tʃʲys	tyv	тюркские	алтайские	1	1
22nd_feb_release/3854.wav	pʲøs	tyv	тюркские	алтайские	1	1
22nd_feb_release/3855.wav	eʃʲ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3856.wav	øːʃʲ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3857.wav	ʏʃʲ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3858.wav	øŋ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3859.wav	øʏɣ	tyv	тюркские	алтайские	1	1
22nd_feb_release/3860.wav	təl	tyv	тюркские	алтайские	1	1
22nd_feb_release/3861.wav	ɑrʁɑmdʒʲɨ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3862.wav	tɑmɯ̽r	tyv	тюркские	алтайские	0	0
22nd_feb_release/3863.wav	mɑŋ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3864.wav	χɑj	tyv	тюркские	алтайские	0	0
22nd_feb_release/3865.wav	ɑqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3866.wav	tulgujɑqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3867.wav	qɑrtʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3868.wav	xøg	tyv	тюркские	алтайские	0	0
22nd_feb_release/3869.wav	χɑtʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3870.wav	tɑin dʒʲaː	tyv	тюркские	алтайские	0	0
22nd_feb_release/3871.wav	tʃʲalʁɯ̽ɣ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3872.wav	ooor	tyv	тюркские	алтайские	0	0
22nd_feb_release/3873.wav	qɑrɑqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3874.wav	pʰor	tyv	тюркские	алтайские	0	0
22nd_feb_release/3875.wav	toj	tyv	тюркские	алтайские	0	0
22nd_feb_release/3876.wav	pʰɑqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3877.wav	tʃʲɨl	tyv	тюркские	алтайские	0	0
22nd_feb_release/3878.wav	χɑr	tyv	тюркские	алтайские	0	0
22nd_feb_release/3879.wav	pɑʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3880.wav	ɑʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3881.wav	ʃɑldɑŋ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3882.wav	tɑɣ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3883.wav	pɑlɑ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3884.wav	tʃʲykʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3885.wav	qɑs	tyv	тюркские	алтайские	0	0
22nd_feb_release/3886.wav	qɯ̽s	tyv	тюркские	алтайские	0	0
22nd_feb_release/3887.wav	tʰos	tyv	тюркские	алтайские	0	0
22nd_feb_release/3888.wav	əjɑʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3889.wav	uzun	tyv	тюркские	алтайские	0	0
22nd_feb_release/3890.wav	tʲypʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3891.wav	yr	tyv	тюркские	алтайские	0	0
22nd_feb_release/3892.wav	ʃog	tyv	тюркские	алтайские	0	0
22nd_feb_release/3893.wav	eʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3894.wav	ɯ̽ʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3895.wav	tʃʲem	tyv	тюркские	алтайские	0	0
22nd_feb_release/3896.wav	køs	tyv	тюркские	алтайские	0	0
22nd_feb_release/3897.wav	sɑrɯ̽g	tyv	тюркские	алтайские	0	0
22nd_feb_release/3898.wav	øt	tyv	тюркские	алтайские	0	0
22nd_feb_release/3899.wav	tɑj	tyv	тюркские	алтайские	0	0
22nd_feb_release/3900.wav	ys	tyv	тюркские	алтайские	0	0
22nd_feb_release/3901.wav	tom	tyv	тюркские	алтайские	0	0
22nd_feb_release/3902.wav	yn	tyv	тюркские	алтайские	0	0
22nd_feb_release/3903.wav	tʰɑrɑː	tyv	тюркские	алтайские	0	0
22nd_feb_release/3904.wav	tɪʃʲ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3905.wav	etʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3906.wav	ɑtʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3907.wav	tooorɣu	tyv	тюркские	алтайские	0	0
22nd_feb_release/3908.wav	tərtqɯ̽ːʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3909.wav	tʃʲuduruqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3910.wav	tʃʲiːkʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3911.wav	tutʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3912.wav	em	tyv	тюркские	алтайские	0	0
22nd_feb_release/3913.wav	olutpɑj	tyv	тюркские	алтайские	0	0
22nd_feb_release/3914.wav	tʃʲalɣɑː	tyv	тюркские	алтайские	0	0
22nd_feb_release/3915.wav	ɑrʁɑ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3916.wav	tʃʲasqɯ̽	tyv	тюркские	алтайские	0	0
22nd_feb_release/3917.wav	χɑvɑqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3918.wav	ɑɑɑtʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3919.wav	soʁonɑ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3920.wav	ɑj	tyv	тюркские	алтайские	0	0
22nd_feb_release/3921.wav	tʰej	tyv	тюркские	алтайские	0	0
22nd_feb_release/3922.wav	tʃʲaʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3923.wav	sɯ̽ɯ̽ɯ̽n	tyv	тюркские	алтайские	0	0
22nd_feb_release/3924.wav	ɑvɑ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3925.wav	χɑp	tyv	тюркские	алтайские	0	0
22nd_feb_release/3926.wav	xøj	tyv	тюркские	алтайские	0	0
22nd_feb_release/3927.wav	mʲeee	tyv	тюркские	алтайские	0	0
22nd_feb_release/3928.wav	ølʲ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3929.wav	tʃʲam	tyv	тюркские	алтайские	0	0
22nd_feb_release/3930.wav	pʲis	tyv	тюркские	алтайские	0	0
22nd_feb_release/3931.wav	sɑvɑŋ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3932.wav	tʃʲɨmʒʲaqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3933.wav	tɑlɣɯ̽ɣ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3934.wav	teeer	tyv	тюркские	алтайские	0	0
22nd_feb_release/3935.wav	tʃʲal	tyv	тюркские	алтайские	0	0
22nd_feb_release/3936.wav	oj	tyv	тюркские	алтайские	0	0
22nd_feb_release/3937.wav	tʲikʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3938.wav	tʃʲuruqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3939.wav	xʲepʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3940.wav	xølʲ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3941.wav	qol	tyv	тюркские	алтайские	0	0
22nd_feb_release/3942.wav	ʃʲiʃʲ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3943.wav	tɯ̽ʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3944.wav	ɑtʃʲaj	tyv	тюркские	алтайские	0	0
22nd_feb_release/3945.wav	tɑs qɑrɑ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3946.wav	sʲek	tyv	тюркские	алтайские	0	0
22nd_feb_release/3947.wav	tøʒekʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3948.wav	tun	tyv	тюркские	алтайские	0	0
22nd_feb_release/3949.wav	murnu	tyv	тюркские	алтайские	0	0
22nd_feb_release/3950.wav	køʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3951.wav	tʃʲyɣ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3952.wav	tʰɑɴmɑ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3953.wav	pɑɑɑr	tyv	тюркские	алтайские	0	0
22nd_feb_release/3954.wav	tøʃʲ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3955.wav	toldur	tyv	тюркские	алтайские	0	0
22nd_feb_release/3956.wav	qur	tyv	тюркские	алтайские	0	0
22nd_feb_release/3957.wav	oŋ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3958.wav	toj	tyv	тюркские	алтайские	0	0
22nd_feb_release/3959.wav	tʰolɑ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3960.wav	tortʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3961.wav	oqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3962.wav	xej	tyv	тюркские	алтайские	0	0
22nd_feb_release/3963.wav	ɑrɯ̽	tyv	тюркские	алтайские	0	0
22nd_feb_release/3964.wav	tooozun	tyv	тюркские	алтайские	0	0
22nd_feb_release/3965.wav	pʲeʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3966.wav	qul	tyv	тюркские	алтайские	0	0
22nd_feb_release/3967.wav	ɑʒɯ̽l	tyv	тюркские	алтайские	0	0
22nd_feb_release/3968.wav	øːrʲynʲdʒʲyg	tyv	тюркские	алтайские	0	0
22nd_feb_release/3969.wav	pɑlɯ̽ɣ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3970.wav	xʲem	tyv	тюркские	алтайские	0	0
22nd_feb_release/3971.wav	χol	tyv	тюркские	алтайские	0	0
22nd_feb_release/3972.wav	tʃʲeŋ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3973.wav	pɑlɯ̽qʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3974.wav	qulɑʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3975.wav	tʃʲaɣ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3976.wav	pʲeɣ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3977.wav	mɑl	tyv	тюркские	алтайские	0	0
22nd_feb_release/3978.wav	qɑrɑq tʲɑʒɯ̽	tyv	тюркские	алтайские	0	0
22nd_feb_release/3979.wav	mɑːs	tyv	тюркские	алтайские	0	0
22nd_feb_release/3980.wav	sʲøs	tyv	тюркские	алтайские	0	0
22nd_feb_release/3981.wav	tʃʲaaaʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3982.wav	χɑr	tyv	тюркские	алтайские	0	0
22nd_feb_release/3983.wav	tus	tyv	тюркские	алтайские	0	0
22nd_feb_release/3984.wav	tɑlɑʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3985.wav	tʃʲyn	tyv	тюркские	алтайские	0	0
22nd_feb_release/3986.wav	ʃʲilʲ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3987.wav	χɑnɑ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3988.wav	tʃʲys	tyv	тюркские	алтайские	0	0
22nd_feb_release/3989.wav	sʲiːr	tyv	тюркские	алтайские	0	0
22nd_feb_release/3990.wav	qurɣɑɣ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3991.wav	pelʲ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3992.wav	pøs	tyv	тюркские	алтайские	0	0
22nd_feb_release/3993.wav	tem dʒʲaː	tyv	тюркские	алтайские	0	0
22nd_feb_release/3994.wav	yʃ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3995.wav	ɑʒɯ̽l iʃʲ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3996.wav	ɑɑɑr	tyv	тюркские	алтайские	0	0
22nd_feb_release/3997.wav	soʁluqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3998.wav	qulɑqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/3999.wav	tʃʲaŋ	tyv	тюркские	алтайские	0	0
22nd_feb_release/4000.wav	soːqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/4001.wav	ʏŋ	tyv	тюркские	алтайские	0	0
22nd_feb_release/4002.wav	qɯ̽r	tyv	тюркские	алтайские	0	0
22nd_feb_release/4003.wav	puqʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/4004.wav	χɑm	tyv	тюркские	алтайские	0	0
22nd_feb_release/4005.wav	en	tyv	тюркские	алтайские	0	0
22nd_feb_release/4006.wav	tʰon	tyv	тюркские	алтайские	0	0
22nd_feb_release/4007.wav	tʃʲarɯ̽qʰ	tyv	тюркские	алтайские	0	0
22nd_feb_release/4008.wav	øɣ	tyv	тюркские	алтайские	0	0
22nd_feb_release/4009.wav	sɑj	tyv	тюркские	алтайские	0	0
22nd_feb_release/4010.wav	tʃʲuːrɣɑ	tyv	тюркские	алтайские	0	0
22nd_feb_release/4011.wav	tɪːŋ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4012.wav	ɑqʰ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4013.wav	tos	tyv	тюркские	алтайские	1	0
22nd_feb_release/4014.wav	tʃʲas	tyv	тюркские	алтайские	1	0
22nd_feb_release/4015.wav	tʏkʰ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4016.wav	oːrʒu	tyv	тюркские	алтайские	1	0
22nd_feb_release/4017.wav	xøm	tyv	тюркские	алтайские	1	0
22nd_feb_release/4018.wav	tʃʲɨl	tyv	тюркские	алтайские	1	0
22nd_feb_release/4019.wav	pɑʃ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4020.wav	tɑɣ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4021.wav	tʃʲelʲ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4022.wav	qɑs	tyv	тюркские	алтайские	1	0
22nd_feb_release/4023.wav	qɯ̽s	tyv	тюркские	алтайские	1	0
22nd_feb_release/4024.wav	sɑːt	tyv	тюркские	алтайские	1	0
22nd_feb_release/4025.wav	tʃʲət	tyv	тюркские	алтайские	1	0
22nd_feb_release/4026.wav	tʃʲer	tyv	тюркские	алтайские	1	0
22nd_feb_release/4027.wav	tɪʃʲ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4028.wav	kʲeʃʲ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4029.wav	tɪskekʰ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4030.wav	sʲekʲʰ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4031.wav	køs	tyv	тюркские	алтайские	1	0
22nd_feb_release/4032.wav	xekʰ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4033.wav	qu	tyv	тюркские	алтайские	1	0
22nd_feb_release/4034.wav	toʃ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4035.wav	tʃʲaj	tyv	тюркские	алтайские	1	0
22nd_feb_release/4036.wav	tɜtʰ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4037.wav	oːl	tyv	тюркские	алтайские	1	0
22nd_feb_release/4038.wav	sɯ̽ːn	tyv	тюркские	алтайские	1	0
22nd_feb_release/4039.wav	χɑpʰ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4040.wav	teːr	tyv	тюркские	алтайские	1	0
22nd_feb_release/4041.wav	poʃ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4042.wav	tʃʲaː	tyv	тюркские	алтайские	1	0
22nd_feb_release/4043.wav	uqʰ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4044.wav	kʏs	tyv	тюркские	алтайские	1	0
22nd_feb_release/4045.wav	pɑːr	tyv	тюркские	алтайские	1	0
22nd_feb_release/4046.wav	sɑl	tyv	тюркские	алтайские	1	0
22nd_feb_release/4047.wav	quʃ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4048.wav	pʲeʃʲ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4049.wav	χol	tyv	тюркские	алтайские	1	0
22nd_feb_release/4050.wav	tʃʲaʃ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4051.wav	tus	tyv	тюркские	алтайские	1	0
22nd_feb_release/4052.wav	mʲyn	tyv	тюркские	алтайские	1	0
22nd_feb_release/4053.wav	øːr	tyv	тюркские	алтайские	1	0
22nd_feb_release/4054.wav	pelʲbɑləqʰ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4055.wav	pʲʰøs	tyv	тюркские	алтайские	1	0
22nd_feb_release/4056.wav	ɑːr	tyv	тюркские	алтайские	1	0
22nd_feb_release/4057.wav	soːqʰ	tyv	тюркские	алтайские	1	0
22nd_feb_release/4058.wav	tørt	tyv	тюркские	алтайские	1	0
22nd_feb_release/4059.wav	ʃɑrəːr	tyv	тюркские	алтайские	0	1
